EEG1, EEG2, EEG3, EEG4, EEG5, Eyes
890.8792,858.2418,840.5128,871.5385,890.4762,1
836.4835,861.0623,853.8095,842.5275,827.2161,1
809.0842,859.8535,849.7802,829.2308,844.5421,1
829.2308,859.4506,845.348,851.7949,800.2198,1
873.5531,858.2418,843.3333,886.0439,838.0952,1
889.2674,863.4799,840.9158,888.8644,915.8608,1
841.7216,871.1356,847.7656,857.8388,859.4506,1
804.2491,873.5531,853.0037,838.0952,848.9744,1
820.3663,868.315,848.1685,849.3773,839.707,1
872.7473,865.4945,836.8865,880.8058,855.0183,1
895.7143,869.5238,832.8571,890.0732,914.652,1
853.0037,872.7473,843.7363,855.4213,871.9414,1
816.337,870.7326,847.3626,825.2015,891.685,1
827.2161,869.1208,838.4982,831.2454,867.9121,1
865.0916,869.9268,832.8571,860.2564,851.7949,1
886.8498,871.5385,832.4542,871.1356,891.282,1
853.4066,873.1502,840.1099,843.3333,855.4213,1
809.8901,871.9414,845.7509,824.3956,771.2088,1
819.1575,868.315,842.1245,834.0659,757.9121,1
869.9268,863.0769,840.9158,861.0623,850.989,1
900.1465,861.8681,834.4689,880.403,923.9194,1
869.1208,868.315,836.0806,861.0623,867.1062,1
822.381,874.7619,850.989,835.2747,787.326,1
824.7985,872.7473,846.1539,844.9451,868.315,1
865.0916,870.7326,836.4835,875.9707,896.1172,1
899.7436,872.3443,829.6337,894.5055,924.7253,1
883.6264,877.5824,833.663,872.7473,936.4103,1
829.6337,880.8058,855.0183,836.0806,859.0476,1
820.3663,877.5824,854.2125,841.3187,831.6484,1
864.6887,877.1795,837.2894,869.1208,829.6337,1
905.7875,877.1795,831.6484,891.282,885.6411,1
888.0586,878.7912,842.9304,875.5677,915.4579,1
832.0513,883.6264,856.6301,834.4689,820.3663,1
820.7692,882.0146,853.0037,832.8571,811.0989,1
850.5861,875.1649,842.9304,853.8095,856.6301,1
892.4908,874.7619,837.2894,879.1942,890.8792,1
891.685,878.7912,843.7363,875.5677,911.0256,1
836.4835,881.6117,854.2125,838.4982,862.2711,1
813.1135,882.0146,856.6301,827.619,808.2784,1
838.4982,877.5824,849.3773,845.348,860.2564,1
889.6703,874.3589,836.8865,875.9707,919.0842,1
898.1319,877.9854,837.6923,882.8205,911.8315,1
849.3773,886.0439,850.989,853.0037,850.1832,1
824.3956,884.8351,857.4359,833.663,793.7729,1
844.9451,877.9854,850.5861,851.7949,776.8498,1
893.6996,875.9707,838.4982,885.2381,830.0366,1
902.5641,879.597,834.4689,886.4469,926.337,1
848.1685,882.4176,847.3626,847.7656,880.403,1
815.1282,881.2088,850.1832,827.619,855.8242,1
834.4689,877.1795,842.5275,847.3626,855.0183,1
880.403,873.5531,833.663,881.2088,904.9817,1
894.5055,873.1502,833.663,890.0732,940.8425,1
851.7949,879.1942,851.7949,858.6447,850.1832,1
818.7546,884.0293,863.0769,834.0659,881.2088,1
830.0366,875.5677,849.7802,850.989,888.0586,1
873.1502,869.9268,827.619,886.4469,846.9597,1
895.3113,872.7473,823.9927,900.1465,905.7875,1
857.8388,874.3589,837.6923,876.7766,894.9084,1
815.5311,873.1502,850.5861,848.1685,802.2344,1
822.7839,871.1356,849.3773,851.392,786.5201,1
865.8975,870.3297,838.9011,886.8498,853.4066,1
899.3406,873.1502,840.9158,903.7729,914.652,1
871.1356,875.9707,849.7802,875.5677,881.2088,1
815.1282,876.3736,852.6007,840.9158,805.0549,1
819.5604,876.7766,849.7802,840.5128,836.8865,1
863.0769,871.5385,839.304,863.8828,865.0916,1
894.9084,870.3297,830.8425,885.6411,884.8351,1
874.3589,877.5824,841.7216,861.8681,882.8205,1
819.9634,880,858.2418,832.0513,823.9927,1
814.7253,875.1649,853.0037,840.9158,785.7143,1
853.8095,870.3297,834.0659,857.4359,817.5458,1
892.0879,870.3297,831.2454,881.6117,893.2967,1
875.5677,879.597,846.9597,873.1502,919.0842,1
816.337,882.0146,857.033,833.663,834.0659,1
809.8901,874.3589,850.1832,834.0659,792.967,1
847.7656,872.7473,839.707,859.8535,820.7692,1
887.2527,875.1649,836.8865,886.0439,905.3846,1
880.403,880.403,845.7509,882.4176,913.8461,1
828.4249,885.2381,855.8242,844.1392,833.2601,1
813.1135,877.9854,856.6301,833.2601,823.1868,1
843.7363,869.9268,847.3626,850.989,831.2454,1
887.2527,870.3297,834.8718,876.3736,883.6264,1
886.8498,873.1502,834.8718,872.7473,912.2344,1
833.663,877.5824,847.7656,843.7363,838.0952,1
806.6667,876.7766,846.5568,828.022,828.4249,1
833.663,871.9414,835.6777,843.7363,839.707,1
887.6557,874.3589,829.6337,879.597,864.2857,1
894.5055,880,835.2747,877.5824,938.022,1
844.1392,880.8058,849.7802,836.0806,931.1722,1
812.3077,874.7619,856.2271,822.7839,880,1
825.6044,868.718,845.7509,847.7656,806.2637,1
872.7473,868.718,828.022,867.5092,805.4579,1
885.2381,871.9414,826.8132,861.8681,889.6703,1
833.2601,873.1502,842.9304,832.8571,852.1978,1
802.6374,874.7619,847.3626,820.3663,837.6923,1
825.2015,873.9561,844.9451,838.4982,844.5421,1
868.315,867.5092,839.707,863.4799,871.9414,1
887.6557,870.3297,839.707,871.1356,922.7106,1
850.5861,878.7912,849.3773,849.3773,871.1356,1
809.0842,879.597,854.2125,827.619,813.1135,1
817.1429,873.1502,846.1539,833.663,814.3223,1
865.8975,869.5238,830.4396,864.6887,837.6923,1
892.4908,871.5385,826.8132,882.4176,892.4908,1
856.2271,874.7619,840.5128,851.7949,848.9744,1
811.9048,877.5824,851.7949,824.7985,816.7399,1
814.3223,873.9561,848.5714,834.8718,838.0952,1
854.6154,869.9268,842.1245,859.4506,832.0513,1
888.8644,871.9414,836.8865,882.0146,928.7546,1
861.8681,876.7766,841.7216,862.2711,927.1429,1
809.4872,876.3736,855.4213,826.8132,873.9561,1
809.0842,869.5238,855.4213,836.0806,844.9451,1
850.989,868.718,842.1245,865.4945,837.6923,1
889.6703,872.3443,838.0952,875.9707,936.8132,1
862.2711,873.5531,847.3626,855.4213,919.0842,1
809.4872,877.5824,845.348,832.8571,821.1722,1
804.2491,873.9561,835.6777,832.0513,822.381,1
830.0366,866.7033,840.9158,847.3626,853.4066,1
877.1795,867.1062,839.304,869.5238,909.8168,1
873.5531,874.7619,841.7216,866.7033,902.5641,1
815.5311,879.597,858.2418,840.1099,833.2601,1
806.2637,875.1649,860.6594,830.0366,822.7839,1
836.8865,870.3297,843.3333,850.989,830.8425,1
885.6411,870.7326,828.8278,884.8351,881.6117,1
886.4469,872.7473,835.2747,879.1942,913.8461,1
826.8132,875.5677,851.7949,844.1392,825.2015,1
809.8901,874.7619,857.4359,840.9158,813.9194,1
843.3333,869.5238,850.989,861.0623,826.8132,1
892.0879,869.9268,838.0952,887.2527,890.0732,1
891.282,876.7766,835.2747,886.8498,902.1612,1
838.9011,882.4176,853.8095,848.1685,824.7985,1
817.5458,878.3883,860.2564,836.4835,848.9744,1
836.8865,873.5531,848.1685,853.0037,810.696,1
887.2527,873.1502,840.5128,883.6264,854.2125,1
902.1612,877.1795,845.7509,889.2674,926.337,1
848.5714,881.6117,857.033,848.9744,841.3187,1
810.293,878.7912,854.6154,829.6337,810.696,1
829.2308,875.5677,844.9451,844.9451,848.1685,1
882.4176,874.3589,840.9158,870.7326,872.3443,1
899.3406,874.3589,849.7802,874.7619,898.1319,1
852.1978,880,858.2418,846.9597,920.696,1
809.8901,881.6117,850.1832,823.1868,886.8498,1
822.381,880,845.348,837.6923,807.4725,1
868.315,879.1942,842.1245,863.4799,852.6007,1
888.4615,877.1795,840.1099,872.3443,936.0073,1
855.8242,881.2088,846.5568,855.4213,888.4615,1
816.337,881.6117,850.1832,827.619,814.7253,1
823.5897,877.1795,848.5714,830.8425,799.8168,1
865.4945,874.7619,841.3187,860.6594,847.3626,1
900.9524,875.5677,838.0952,879.597,901.3553,1
874.3589,882.8205,842.9304,862.2711,870.3297,1
820.7692,883.2234,848.9744,831.2454,806.6667,1
825.6044,874.7619,843.7363,838.4982,790.1465,1
865.4945,868.718,831.2454,867.1062,828.4249,1
895.7143,870.7326,832.0513,882.8205,906.1905,1
875.5677,878.3883,853.4066,871.5385,930.7692,1
824.3956,885.6411,872.3443,843.7363,837.6923,1
819.9634,884.0293,867.9121,845.7509,791.3553,1
859.0476,877.5824,855.4213,869.1208,819.9634,1
896.1172,876.7766,843.3333,892.4908,900.1465,1
879.1942,877.5824,844.1392,877.5824,925.5311,1
826.8132,882.0146,854.2125,848.9744,847.3626,1
818.7546,879.1942,849.7802,853.8095,793.7729,1
849.7802,871.1356,846.5568,858.2418,820.3663,1
890.0732,873.9561,839.707,875.5677,902.1612,1
888.4615,881.2088,844.1392,884.0293,915.8608,1
834.4689,884.0293,867.1062,847.7656,842.5275,1
816.337,882.4176,867.5092,832.0513,839.707,1
844.1392,876.3736,846.9597,855.0183,852.6007,1
891.685,873.1502,836.8865,884.0293,890.0732,1
889.6703,879.1942,841.7216,876.3736,898.9377,1
830.8425,882.8205,849.7802,842.5275,869.1208,1
810.293,879.1942,855.0183,838.0952,813.1135,1
834.8718,871.9414,853.0037,853.8095,767.9854,1
885.6411,869.5238,841.7216,881.2088,873.5531,1
899.3406,878.3883,837.6923,885.2381,909.011,1
853.8095,885.6411,850.5861,855.8242,812.7106,1
820.3663,879.1942,842.9304,844.9451,833.2601,1
836.4835,872.7473,826.4103,854.2125,848.5714,1
886.8498,870.7326,832.4542,883.2234,866.3004,1
901.3553,875.1649,849.7802,899.7436,909.011,1
857.4359,879.1942,862.674,870.7326,858.6447,1
819.1575,875.5677,863.4799,841.3187,819.5604,1
827.619,873.5531,854.2125,845.7509,787.7289,1
873.1502,870.3297,845.7509,873.1502,832.0513,1
897.7289,870.7326,848.5714,882.0146,920.293,1
856.6301,875.1649,851.7949,856.2271,877.5824,1
807.0696,876.7766,857.4359,838.9011,820.3663,1
815.9341,876.3736,856.2271,849.7802,802.6374,1
865.4945,873.1502,846.1539,871.5385,806.6667,1
891.685,875.1649,838.9011,881.2088,888.8644,1
857.8388,881.6117,844.1392,859.8535,891.685,1
817.9487,884.4323,855.8242,837.2894,824.7985,1
823.5897,880.403,852.1978,839.707,828.8278,1
861.4652,873.5531,833.2601,862.674,810.696,1
895.7143,872.3443,829.2308,885.6411,919.0842,1
867.9121,875.9707,847.3626,864.6887,939.2308,1
811.5018,876.7766,866.7033,832.0513,847.3626,1
810.293,873.9561,861.0623,838.4982,871.9414,1
848.1685,871.5385,842.1245,869.5238,874.3589,1
888.8644,872.7473,837.2894,894.5055,929.1575,1
882.8205,879.597,849.7802,875.1649,934.7985,1
828.4249,882.0146,860.6594,842.9304,840.1099,1
818.7546,879.1942,855.0183,844.5421,842.1245,1
856.2271,875.1649,849.3773,867.5092,869.5238,1
896.5201,874.7619,845.7509,894.9084,917.4725,1
886.0439,880.403,847.7656,881.2088,917.0696,1
829.2308,883.6264,854.6154,842.5275,856.6301,1
814.7253,881.2088,852.1978,831.2454,867.1062,1
846.9597,880,846.5568,851.392,881.6117,1
893.2967,881.6117,839.304,881.2088,913.4432,1
890.4762,883.2234,846.1539,881.2088,909.8168,1
838.0952,884.4323,855.0183,849.3773,819.1575,1
819.1575,879.597,848.9744,835.6777,833.663,1
838.9011,873.5531,845.7509,852.1978,849.3773,1
884.4323,872.3443,838.9011,880.403,893.2967,1
891.282,878.3883,839.707,879.1942,910.2198,1
841.3187,883.2234,854.2125,845.348,832.0513,1
813.1135,880,849.7802,838.9011,846.9597,1
829.6337,872.3443,835.2747,854.6154,836.8865,1
880,869.9268,830.4396,871.5385,902.967,1
891.282,875.9707,831.2454,880.403,915.4579,1
843.3333,880.403,841.7216,847.7656,819.5604,1
813.9194,878.3883,846.1539,825.2015,873.9561,1
829.2308,875.1649,844.1392,844.5421,840.9158,1
875.9707,872.7473,834.8718,872.3443,872.3443,1
896.5201,870.7326,829.2308,884.8351,928.3516,1
857.8388,874.3589,842.1245,863.8828,863.4799,1
820.3663,877.1795,845.7509,835.2747,854.2125,1
824.7985,871.9414,835.6777,845.348,849.3773,1
867.5092,868.718,835.2747,877.1795,876.7766,1
901.7582,873.9561,843.3333,888.4615,928.7546,1
863.8828,875.1649,849.7802,854.6154,902.1612,1
819.5604,873.1502,853.0037,832.4542,873.5531,1
823.5897,873.9561,849.3773,841.3187,825.2015,1
858.2418,868.718,844.1392,863.0769,819.1575,1
888.4615,865.0916,845.7509,883.6264,925.5311,1
857.8388,871.5385,848.9744,864.2857,863.4799,1
809.0842,878.3883,850.5861,830.8425,792.1612,1
811.5018,874.3589,848.5714,834.8718,805.8608,1
848.5714,866.3004,841.7216,856.6301,816.7399,1
888.8644,872.7473,838.9011,875.1649,895.7143,1
870.7326,880.8058,847.7656,863.8828,875.5677,1
818.7546,879.597,856.6301,834.4689,821.978,1
816.7399,876.3736,848.9744,842.9304,868.718,1
848.5714,875.1649,840.9158,869.9268,843.7363,1
884.0293,876.3736,828.022,880.8058,857.4359,1
874.3589,877.9854,836.0806,865.0916,901.3553,1
821.5751,880,858.2418,842.9304,850.5861,1
807.4725,879.1942,855.8242,838.0952,831.2454,1
840.9158,875.5677,844.5421,851.7949,794.9817,1
884.0293,872.7473,830.8425,877.9854,873.1502,1
874.7619,878.3883,836.8865,871.9414,888.8644,1
823.5897,880,857.033,835.6777,807.0696,1
809.4872,875.1649,853.8095,819.5604,829.6337,1
833.2601,872.7473,838.9011,836.8865,841.3187,1
877.9854,867.9121,831.2454,872.7473,887.2527,1
884.4323,871.1356,838.4982,873.9561,904.1758,1
829.2308,876.3736,851.7949,846.5568,848.5714,1
805.4579,872.7473,855.0183,836.0806,834.8718,1
829.6337,867.1062,838.4982,845.7509,785.3113,1
877.1795,866.3004,821.978,877.1795,866.3004,1
891.282,872.3443,829.2308,882.8205,931.1722,1
839.707,876.3736,841.7216,843.7363,811.5018,1
809.4872,876.3736,843.7363,826.8132,801.4286,1
828.4249,873.5531,842.1245,841.3187,805.4579,1
874.7619,872.7473,838.9011,867.5092,894.9084,1
891.282,874.7619,840.1099,870.3297,930.7692,1
849.3773,874.7619,846.1539,848.5714,809.4872,1
810.696,870.7326,850.989,837.2894,846.9597,1
825.6044,868.315,845.348,849.7802,851.7949,1
875.9707,869.1208,831.6484,876.7766,833.663,1
895.3113,873.1502,826.0073,882.0146,911.8315,1
856.2271,876.3736,839.707,852.1978,894.9084,1
811.5018,874.3589,856.2271,826.0073,872.3443,1
819.1575,871.9414,853.0037,839.304,867.9121,1
867.1062,870.3297,841.7216,871.5385,885.2381,1
897.7289,871.5385,839.707,881.2088,931.5751,1
867.5092,877.9854,850.1832,856.6301,907.3993,1
820.7692,877.9854,854.2125,832.0513,838.9011,1
826.0073,875.5677,844.5421,839.707,804.2491,1
869.1208,872.7473,832.0513,871.9414,817.9487,1
902.967,875.5677,834.0659,895.3113,911.0256,1
878.7912,883.2234,851.7949,873.5531,882.0146,1
826.4103,880.8058,863.0769,839.304,812.7106,1
827.619,878.7912,858.2418,852.6007,853.4066,1
871.9414,877.9854,850.1832,878.3883,864.2857,1
909.8168,878.3883,841.3187,892.8938,919.8901,1
890.0732,887.2527,844.5421,880,887.2527,1
833.663,887.6557,861.0623,845.348,824.7985,1
823.1868,880.403,864.6887,842.5275,848.1685,1
856.2271,877.9854,856.6301,863.4799,850.5861,1
899.7436,879.1942,843.7363,886.4469,896.5201,1
890.8792,883.2234,841.3187,878.7912,904.9817,1
832.4542,886.4469,855.0183,848.9744,853.8095,1
815.9341,882.8205,859.0476,848.5714,796.9963,1
845.7509,875.9707,851.7949,860.6594,778.8644,1
889.2674,877.1795,842.9304,877.9854,866.7033,1
886.0439,880.403,845.7509,880.403,886.8498,1
831.6484,881.2088,859.0476,851.7949,835.2747,1
807.4725,877.9854,863.8828,838.4982,859.8535,1
836.4835,872.3443,850.5861,857.033,832.0513,1
890.8792,872.7473,834.0659,882.0146,886.0439,1
896.1172,875.5677,840.9158,884.8351,947.6923,1
848.1685,880.8058,861.4652,862.2711,850.5861,1
825.2015,881.6117,862.2711,842.1245,833.663,1
843.3333,876.3736,852.6007,857.033,865.8975,1
889.2674,874.7619,847.3626,886.0439,884.0293,1
898.9377,877.5824,841.7216,889.2674,918.6813,1
846.1539,881.2088,852.6007,859.4506,884.8351,1
813.1135,884.4323,860.2564,832.8571,869.1208,1
835.2747,882.8205,852.1978,846.1539,826.8132,1
884.4323,877.5824,840.5128,882.4176,855.0183,1
899.7436,878.3883,836.0806,886.0439,929.9634,1
853.8095,883.2234,848.5714,855.4213,865.0916,1
813.1135,882.8205,863.4799,835.2747,825.6044,1
822.7839,877.1795,860.6594,844.1392,850.1832,1
865.0916,871.5385,847.3626,866.3004,865.0916,1
890.8792,875.1649,849.7802,880,885.2381,1
860.6594,881.2088,855.4213,864.2857,855.0183,1
821.5751,882.0146,850.989,835.6777,817.5458,1
821.5751,877.9854,843.7363,836.4835,830.0366,1
858.2418,872.7473,837.2894,859.8535,831.6484,1
890.4762,874.3589,840.1099,877.1795,892.0879,1
863.4799,877.9854,853.4066,861.0623,905.3846,1
815.1282,877.9854,861.0623,834.8718,861.0623,1
815.1282,875.5677,857.8388,841.3187,844.1392,1
858.2418,871.9414,846.9597,864.6887,848.9744,1
894.5055,871.9414,839.304,883.6264,906.1905,1
869.9268,875.5677,846.1539,865.8975,865.4945,1
814.3223,876.7766,852.1978,839.304,803.4432,1
809.4872,873.5531,854.6154,843.3333,794.9817,1
851.392,872.3443,853.8095,863.4799,807.0696,1
892.8938,875.5677,846.9597,886.0439,887.2527,1
875.1649,878.3883,847.3626,872.3443,919.8901,1
815.5311,877.9854,858.6447,837.6923,873.1502,1
807.8755,877.9854,855.8242,837.2894,834.4689,1
847.7656,875.9707,842.5275,866.3004,823.9927,1
891.282,874.3589,837.6923,890.4762,898.1319,1
886.4469,879.597,850.5861,877.1795,908.2051,1
830.8425,879.597,865.0916,844.5421,834.8718,1
808.6813,875.1649,859.4506,835.2747,824.7985,1
840.1099,877.1795,843.7363,849.3773,794.5787,1
890.0732,877.1795,830.0366,877.1795,874.3589,1
893.6996,878.3883,838.4982,883.2234,901.7582,1
842.9304,882.0146,853.8095,848.1685,765.9707,1
814.7253,880,858.2418,829.6337,779.2674,1
832.4542,874.7619,852.6007,849.7802,862.2711,1
878.7912,871.5385,840.1099,878.3883,883.2234,1
886.4469,876.3736,838.0952,879.1942,890.0732,1
838.4982,881.2088,848.5714,851.7949,886.0439,1
808.6813,877.5824,855.4213,828.4249,870.3297,1
824.3956,872.7473,849.7802,839.304,823.9927,1
876.7766,871.9414,839.707,878.3883,861.0623,1
899.7436,877.1795,836.8865,883.2234,918.2784,1
854.2125,881.6117,851.7949,855.0183,875.9707,1
813.9194,879.597,859.4506,839.707,848.9744,1
829.2308,875.9707,849.7802,848.9744,841.3187,1
877.5824,871.9414,837.2894,877.9854,851.392,1
895.7143,875.5677,833.663,892.4908,924.3223,1
855.4213,882.8205,846.1539,861.8681,858.6447,1
813.1135,880.8058,855.4213,832.8571,833.2601,1
830.8425,876.7766,848.1685,842.5275,850.989,1
879.1942,874.7619,835.6777,871.1356,847.3626,1
900.5494,876.3736,832.4542,887.6557,927.5458,1
870.3297,882.0146,848.5714,870.3297,893.2967,1
821.978,884.4323,860.2564,842.9304,840.9158,1
822.381,880.403,846.9597,845.348,826.0073,1
865.0916,874.7619,834.8718,871.9414,816.7399,1
892.4908,873.1502,833.663,884.4323,882.8205,1
865.8975,880,844.1392,869.9268,865.0916,1
814.7253,884.4323,855.8242,841.3187,787.326,1
814.7253,877.5824,848.5714,841.3187,814.3223,1
860.6594,875.1649,827.2161,871.5385,864.2857,1
895.3113,877.9854,823.9927,884.8351,952.5275,1
872.3443,880,841.3187,865.8975,904.1758,1
819.5604,880.403,857.033,831.2454,794.1758,1
816.7399,880.403,855.8242,838.0952,847.3626,1
848.9744,877.1795,843.7363,864.6887,875.5677,1
885.6411,873.1502,835.2747,877.9854,885.6411,1
880.8058,880,843.3333,874.7619,888.0586,1
824.7985,883.2234,855.0183,844.1392,855.0183,1
803.8461,876.7766,842.5275,832.4542,873.9561,1
837.2894,873.1502,834.8718,853.0037,800.6227,1
888.8644,874.3589,836.4835,879.1942,850.989,1
886.0439,877.1795,844.1392,878.3883,936.4103,1
832.0513,880.403,859.8535,849.7802,882.4176,1
808.6813,877.5824,857.8388,839.304,865.4945,1
840.9158,872.7473,851.7949,860.2564,890.4762,1
885.2381,871.9414,842.1245,880.403,943.2601,1
882.8205,874.7619,839.304,872.7473,923.1135,1
836.8865,882.0146,850.1832,847.7656,896.9231,1
812.3077,881.2088,847.3626,830.0366,867.5092,1
834.4689,875.5677,844.1392,838.0952,786.9231,1
879.597,871.9414,839.707,868.718,880.8058,1
896.5201,875.9707,836.4835,873.9561,939.6337,1
856.2271,884.0293,843.7363,844.9451,870.7326,1
817.1429,885.6411,850.989,828.4249,884.8351,1
824.7985,879.1942,839.304,843.7363,881.6117,1
874.3589,872.7473,830.4396,868.315,871.5385,1
892.0879,873.5531,838.4982,877.5824,893.2967,1
842.1245,875.5677,847.3626,855.0183,898.1319,1
806.2637,874.3589,847.3626,831.6484,813.5165,1
819.1575,873.9561,842.9304,836.0806,810.696,1
865.0916,872.7473,836.4835,859.0476,899.3406,1
887.2527,870.7326,839.707,873.5531,927.9487,1
848.9744,870.7326,854.6154,854.6154,865.0916,1
810.293,869.9268,857.033,826.4103,836.0806,1
813.5165,867.5092,846.5568,825.6044,834.8718,1
853.8095,868.718,840.5128,851.392,820.7692,1
889.6703,868.718,836.8865,875.1649,904.5787,1
868.315,875.5677,844.5421,865.8975,881.2088,1
817.9487,880,859.4506,836.0806,793.3699,1
810.293,871.9414,851.392,839.707,805.4579,1
846.9597,867.5092,840.1099,871.9414,815.5311,1
887.6557,869.5238,841.7216,893.2967,855.8242,1
867.1062,872.3443,847.3626,873.5531,877.5824,1
810.696,876.3736,857.033,842.1245,846.5568,1
808.6813,877.9854,857.4359,840.1099,830.8425,1
843.7363,873.5531,843.3333,860.6594,877.5824,1
890.4762,871.9414,843.7363,887.2527,909.4139,1
882.8205,875.9707,850.1832,874.3589,903.7729,1
819.5604,876.7766,844.5421,837.2894,884.4323,1
810.696,873.9561,839.304,839.304,839.707,1
846.1539,871.1356,842.5275,860.2564,821.1722,1
886.0439,871.1356,838.9011,882.4176,888.0586,1
882.4176,877.1795,844.9451,875.9707,909.4139,1
826.0073,878.3883,861.0623,837.6923,837.6923,1
808.6813,872.3443,853.0037,827.619,805.0549,1
835.6777,867.5092,834.0659,844.1392,770.403,1
878.3883,867.5092,824.3956,868.315,864.2857,1
884.4323,871.5385,831.2454,872.3443,928.3516,1
832.4542,872.7473,845.348,836.4835,834.8718,1
807.0696,870.7326,855.0183,822.7839,784.5055,1
832.8571,870.3297,847.7656,846.1539,822.381,1
881.6117,867.9121,832.4542,871.5385,923.1135,1
890.8792,870.3297,837.6923,877.1795,955.348,1
842.9304,876.3736,855.8242,855.4213,878.3883,1
810.293,873.9561,854.6154,838.9011,849.7802,1
824.3956,869.1208,844.1392,846.9597,845.348,1
874.7619,870.3297,842.5275,879.1942,871.5385,1
895.7143,871.1356,843.7363,883.2234,926.7399,1
848.5714,872.7473,853.4066,848.5714,883.2234,1
808.2784,872.3443,860.6594,834.4689,842.1245,1
